Date,Time,TDS,Turbidity,pH,EC,Temperature,Summary
2026-05-17,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-17,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-17,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-17,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-17,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-17,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-17,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-18,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-18,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-18,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-18,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-18,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-18,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-18,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-18,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-18,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-18,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-18,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-18,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-18,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-18,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-18,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-18,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-18,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-18,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-18,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-18,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-19,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-19,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-19,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-19,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-19,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-19,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-19,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-19,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-19,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-19,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-19,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-19,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-19,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-19,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-19,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-19,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-19,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-19,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-19,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-19,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-20,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-20,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-20,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-20,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-20,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-20,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-20,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-20,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-20,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-20,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-20,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-20,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-20,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-20,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-20,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-20,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-20,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-20,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-20,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-20,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-21,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-21,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-21,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-21,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-21,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-21,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-21,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-21,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-21,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-21,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-21,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-21,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-21,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-21,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-21,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-21,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-21,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-21,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-21,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-21,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-22,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-22,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-22,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-22,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-22,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-22,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-22,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-22,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-22,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-22,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-22,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-22,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-22,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-22,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-22,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-22,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-22,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-22,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-22,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-22,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-23,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-23,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-23,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-23,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-23,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-23,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-23,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-23,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-23,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-23,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-23,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-23,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-23,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-23,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-23,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-23,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-23,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-23,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-23,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-23,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-24,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-24,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-24,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-24,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-24,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-24,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-24,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-24,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-24,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-24,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-24,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-24,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-24,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-24,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-24,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-24,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-24,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-24,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-24,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-24,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-25,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-25,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-25,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-25,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-25,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-25,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-25,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-25,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-25,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-25,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-25,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-25,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-25,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-25,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-25,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-25,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-25,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-25,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-25,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-25,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-26,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-26,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-26,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-26,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-26,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-26,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-26,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-26,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-26,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-26,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-26,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-26,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-26,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-26,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-26,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-26,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-26,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-26,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-26,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-26,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-27,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-27,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-27,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-27,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-27,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-27,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-27,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-27,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-27,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-27,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-27,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-27,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-27,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-27,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-27,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-27,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-27,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-27,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-27,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-27,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-28,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-28,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-28,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-28,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-28,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-28,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-28,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-28,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-28,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-28,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-28,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-28,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-28,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-28,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-28,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-28,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-28,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-28,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-28,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-28,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-29,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-29,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-29,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-29,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-29,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-29,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-29,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-29,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-29,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-29,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-29,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-29,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-29,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-29,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-29,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-29,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-29,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-29,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-29,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-29,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-30,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-30,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-30,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-30,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-30,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-30,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-30,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-30,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-30,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-30,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-30,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-30,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-30,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-30,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-30,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-30,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-30,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-30,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-30,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-30,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-05-31,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-05-31,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-05-31,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-05-31,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-05-31,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-05-31,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-05-31,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-05-31,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-05-31,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-31,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-31,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-05-31,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-05-31,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-31,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-31,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-05-31,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-05-31,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-05-31,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-05-31,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-05-31,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-06-01,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-06-01,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-06-01,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-06-01,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-06-01,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-06-01,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-06-01,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-06-01,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-06-01,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-06-01,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-01,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-06-01,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-06-01,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-01,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-01,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-01,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-06-01,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-06-01,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-06-01,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-06-01,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-06-02,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-06-02,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-06-02,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-06-02,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-06-02,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-06-02,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-06-02,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-06-02,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-06-02,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-06-02,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-02,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-06-02,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-06-02,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-02,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-02,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-02,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-06-02,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
2026-06-02,3:47:15 PM,202.41,3.57,8.05,311.41,26.72,Very Good
2026-06-02,3:47:05 PM,236.97,4.51,6.71,364.58,26.86,Very Good
2026-06-02,3:46:55 PM,136.75,9.96,11.71,210.39,24.69,Bad
2026-06-03,3:39:41 PM,155.62,7.56,5.87,239.41,25.18,Very Good
2026-06-03,3:39:32 PM,105.74,4.31,7.13,162.68,26.43,Very Good
2026-06-03,3:39:22 PM,171.11,6.04,6.6,263.25,24.42,Very Good
2026-06-03,3:39:12 PM,235.21,8.16,11.83,361.86,26.16,Worse
2026-06-03,3:39:01 PM,156.23,6.71,7.06,240.36,25.87,Very Good
2026-06-03,3:38:11 PM,221.62,5.39,7.99,340.95,25.67,Very Good
2026-06-03,3:38:01 PM,223.83,6.86,8.06,344.35,25.67,Very Good
2026-06-03,3:37:51 PM,259.57,3.07,5.16,399.35,26.17,Very Good
2026-06-03,3:37:41 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-06-03,3:37:41 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-03,3:46:45 PM,198.16,3.36,8.52,304.87,24.01,Very Good
2026-06-03,3:46:34 PM,289.0,0.0,7.1,444.62,28.6,Worse
2026-06-03,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-03,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-03,3:46:34 PM,285.0,0.0,7.2,438.46,30.5,Worse
2026-06-03,3:47:35 PM,103.26,3.65,11.33,158.87,24.63,Bad
2026-06-03,3:47:25 PM,193.24,6.9,8.39,297.3,24.52,Very Good
